Subject,dis_loc,SOA,acc,target,targetSquare.ACC,targetSquare.CRESP,targetSquare.RESP,targetSquare.RT,Compatability,Age,Sex
10,above,50,1,lime,1,1,1,405,Incompatible,20,male
10,above,950,2,red,1,2,2,298,Compatible,20,male
10,above,650,2,red,1,2,2,302,Compatible,20,male
10,above,350,2,red,1,2,2,294,Incompatible,20,male
10,above,350,2,red,1,2,2,311,Compatible,20,male
10,above,650,1,lime,1,1,1,251,Incompatible,20,male
10,above,950,1,lime,1,1,1,349,Compatible,20,male
10,above,950,2,red,1,2,2,332,Incompatible,20,male
10,above,350,1,lime,1,1,1,371,Compatible,20,male
10,above,650,2,red,1,2,2,300,Compatible,20,male
10,above,350,2,red,1,2,2,355,Compatible,20,male
10,above,50,2,red,1,2,2,373,Incompatible,20,male
10,above,650,2,red,1,2,2,359,Incompatible,20,male
10,above,950,1,lime,1,1,1,365,Incompatible,20,male
10,above,950,1,lime,1,1,1,403,Incompatible,20,male
11,below,50,1,red,1,1,1,504,Incompatible,19,male
11,below,950,2,lime,1,2,2,321,Compatible,19,male
11,below,650,2,lime,1,2,2,308,Compatible,19,male
11,below,50,2,lime,1,2,2,296,Compatible,19,male
11,below,950,1,red,1,1,1,233,Incompatible,19,male
11,below,950,2,lime,1,2,2,252,Compatible,19,male
11,below,50,1,red,1,1,1,481,Compatible,19,male
11,below,650,2,lime,1,2,2,350,Compatible,19,male
11,below,50,2,lime,1,2,2,400,Incompatible,19,male
11,below,950,1,red,1,1,1,317,Incompatible,19,male
11,below,950,2,lime,1,2,2,292,Incompatible,19,male
11,below,650,1,red,1,1,1,265,Incompatible,19,male
11,below,650,2,lime,0,2,1,351,Incompatible,19,male
11,below,650,2,lime,1,2,2,564,Incompatible,19,male
11,below,950,2,lime,1,2,2,482,Incompatible,19,male
11,below,650,1,red,1,1,1,503,Incompatible,19,male
11,below,50,1,red,1,1,1,491,Compatible,19,male
11,below,350,1,red,0,1,2,372,Compatible,19,male
11,below,350,1,red,1,1,1,883,Incompatible,19,male
11,below,350,2,lime,1,2,2,356,Compatible,19,male
11,below,350,1,red,1,1,1,466,Compatible,19,male
11,below,350,2,lime,1,2,2,395,Compatible,19,male
11,below,50,2,lime,1,2,2,475,Compatible,19,male
11,below,950,1,red,1,1,1,341,Compatible,19,male
11,below,350,1,red,1,1,1,524,Incompatible,19,male
11,below,50,1,red,1,1,1,439,Incompatible,19,male
11,below,950,1,red,1,1,1,346,Compatible,19,male
11,below,50,2,lime,1,2,2,397,Incompatible,19,male
11,below,650,1,red,0,1,2,318,Compatible,19,male
11,below,350,2,lime,1,2,2,391,Incompatible,19,male
11,below,650,1,red,1,1,1,320,Compatible,19,male
11,below,350,2,lime,1,2,2,648,Incompatible,19,male
11,below,50,1,red,1,1,1,535,Incompatible,19,male
11,below,50,2,lime,1,2,2,346,Compatible,19,male
11,below,350,2,lime,0,2,1,345,Incompatible,19,male
11,below,350,1,red,1,1,1,498,Incompatible,19,male
11,below,950,2,lime,1,2,2,315,Incompatible,19,male
11,below,950,2,lime,1,2,2,282,Compatible,19,male
11,below,950,1,red,0,1,2,339,Compatible,19,male
11,below,350,1,red,1,1,1,628,Incompatible,19,male
11,below,950,1,red,1,1,1,392,Incompatible,19,male
11,below,50,2,lime,1,2,2,497,Compatible,19,male
11,below,650,1,red,1,1,1,278,Incompatible,19,male
11,below,350,2,lime,1,2,2,623,Incompatible,19,male
11,below,650,2,lime,0,2,1,431,Incompatible,19,male
11,below,350,1,red,1,1,1,396,Compatible,19,male
11,below,350,2,lime,1,2,2,249,Compatible,19,male
11,below,650,1,red,1,1,1,367,Compatible,19,male
11,below,650,2,lime,1,2,2,337,Compatible,19,male
11,below,950,1,red,1,1,1,320,Compatible,19,male
11,below,50,2,lime,1,2,2,355,Incompatible,19,male
11,below,650,2,lime,1,2,2,429,Incompatible,19,male
11,below,650,1,red,1,1,1,308,Incompatible,19,male
11,below,950,2,lime,1,2,2,261,Compatible,19,male
11,below,350,2,lime,0,2,1,439,Compatible,19,male
11,below,350,1,red,1,1,1,291,Compatible,19,male
11,below,50,2,lime,1,2,2,512,Incompatible,19,male
11,below,50,1,red,1,1,1,468,Compatible,19,male
11,below,950,1,red,1,1,1,398,Incompatible,19,male
11,below,650,1,red,0,1,2,383,Compatible,19,male
11,below,950,2,lime,1,2,2,262,Incompatible,19,male
11,below,650,2,lime,1,2,2,373,Compatible,19,male
11,below,50,1,red,1,1,1,374,Incompatible,19,male
11,below,50,1,red,0,1,2,423,Compatible,19,male
11,below,650,2,lime,1,2,2,469,Compatible,19,male
11,below,50,1,red,1,1,1,499,Compatible,19,male
11,below,950,2,lime,1,2,2,394,Incompatible,19,male
11,below,350,2,lime,1,2,2,375,Incompatible,19,male
11,below,50,1,red,1,1,1,440,Incompatible,19,male
11,below,50,2,lime,1,2,2,391,Incompatible,19,male
11,below,50,1,red,1,1,1,392,Compatible,19,male
11,below,350,1,red,1,1,1,437,Compatible,19,male
11,below,650,2,lime,1,2,2,300,Incompatible,19,male
11,below,650,2,lime,1,2,2,248,Incompatible,19,male
11,below,650,1,red,1,1,1,287,Compatible,19,male
11,below,950,2,lime,1,2,2,224,Incompatible,19,male
11,below,950,1,red,1,1,1,347,Incompatible,19,male
11,below,950,1,red,0,1,2,634,Compatible,19,male
11,below,50,2,lime,1,2,2,497,Compatible,19,male
11,below,950,2,lime,1,2,2,378,Compatible,19,male
11,below,50,2,lime,1,2,2,612,Incompatible,19,male
11,below,50,1,red,1,1,1,444,Incompatible,19,male
11,below,350,1,red,0,1,2,390,Compatible,19,male
11,below,50,2,lime,1,2,2,521,Compatible,19,male
11,below,350,2,lime,1,2,2,576,Compatible,19,male
11,below,350,1,red,1,1,1,494,Incompatible,19,male
11,below,950,2,lime,0,2,1,375,Compatible,19,male
11,below,650,1,red,1,1,1,522,Compatible,19,male
11,below,350,1,red,0,1,2,354,Incompatible,19,male
11,below,650,2,lime,1,2,2,287,Compatible,19,male
11,below,650,1,red,1,1,1,492,Incompatible,19,male
11,below,950,1,red,0,1,2,469,Compatible,19,male
11,below,650,1,red,1,1,1,677,Incompatible,19,male
11,below,950,1,red,1,1,1,375,Incompatible,19,male
11,below,350,2,lime,1,2,2,324,Compatible,19,male
11,below,350,2,lime,1,2,2,444,Incompatible,19,male
11,below,950,1,red,1,1,1,354,Incompatible,19,male
11,below,50,2,lime,1,2,2,380,Incompatible,19,male
11,below,50,1,red,1,1,1,429,Compatible,19,male
11,below,50,1,red,1,1,1,429,Incompatible,19,male
11,below,350,1,red,1,1,1,328,Incompatible,19,male
11,below,650,2,lime,1,2,2,668,Compatible,19,male
11,below,50,1,red,1,1,1,393,Incompatible,19,male
11,below,950,2,lime,0,2,1,303,Incompatible,19,male
11,below,50,2,lime,1,2,2,469,Compatible,19,male
11,below,950,2,lime,1,2,2,326,Incompatible,19,male
11,below,650,1,red,1,1,1,346,Compatible,19,male
11,below,50,2,lime,1,2,2,341,Incompatible,19,male
11,below,950,1,red,0,1,2,356,Compatible,19,male
11,below,950,2,lime,1,2,2,476,Compatible,19,male
11,below,950,2,lime,1,2,2,374,Compatible,19,male
11,below,650,2,lime,1,2,2,566,Incompatible,19,male
11,below,650,2,lime,1,2,2,384,Compatible,19,male
11,below,650,1,red,1,1,1,337,Incompatible,19,male
11,below,350,1,red,1,1,1,304,Compatible,19,male
11,below,950,1,red,1,1,1,320,Incompatible,19,male
11,below,650,2,lime,0,2,1,348,Incompatible,19,male
11,below,50,2,lime,1,2,2,951,Compatible,19,male
11,below,350,2,lime,1,2,2,494,Incompatible,19,male
11,below,650,1,red,1,1,1,307,Compatible,19,male
11,below,350,2,lime,1,2,2,387,Compatible,19,male
11,below,350,2,lime,1,2,2,296,Compatible,19,male
11,below,350,2,lime,1,2,2,360,Incompatible,19,male
11,below,50,1,red,1,1,1,554,Compatible,19,male
11,below,650,1,red,1,1,1,373,Incompatible,19,male
11,below,950,1,red,0,1,2,274,Compatible,19,male
11,below,350,1,red,1,1,1,373,Compatible,19,male
11,below,350,1,red,1,1,1,395,Incompatible,19,male
11,below,650,1,red,1,1,1,336,Incompatible,19,male
11,below,950,1,red,0,1,2,367,Compatible,19,male
11,below,50,2,lime,1,2,2,347,Incompatible,19,male
11,below,350,2,lime,1,2,2,314,Incompatible,19,male
11,below,950,1,red,1,1,1,330,Compatible,19,male
11,below,350,1,red,0,1,2,497,Compatible,19,male
11,below,950,2,lime,1,2,2,388,Incompatible,19,male
11,below,50,1,red,1,1,1,685,Compatible,19,male
11,below,50,1,red,1,1,1,474,Incompatible,19,male
11,below,350,2,lime,1,2,2,467,Compatible,19,male
11,below,650,1,red,1,1,1,481,Compatible,19,male
11,below,50,2,lime,1,2,2,414,Compatible,19,male
11,below,350,1,red,1,1,1,386,Incompatible,19,male
11,below,950,1,red,1,1,1,350,Incompatible,19,male
11,below,50,1,red,1,1,1,592,Incompatible,19,male
11,below,350,1,red,1,1,1,477,Compatible,19,male
11,below,50,1,red,1,1,1,355,Compatible,19,male
11,below,650,1,red,1,1,1,301,Compatible,19,male
11,below,950,2,lime,1,2,2,237,Compatible,19,male
11,below,650,2,lime,1,2,2,268,Compatible,19,male
11,below,650,2,lime,1,2,2,578,Incompatible,19,male
11,below,350,2,lime,0,2,1,327,Incompatible,19,male
11,below,950,2,lime,1,2,2,366,Compatible,19,male
11,below,950,1,red,1,1,1,356,Incompatible,19,male
11,below,950,2,lime,1,2,2,602,Incompatible,19,male
11,below,50,2,lime,1,2,2,579,Compatible,19,male
11,below,350,1,red,1,1,1,472,Incompatible,19,male
11,below,650,2,lime,1,2,2,574,Compatible,19,male
11,below,350,2,lime,1,2,2,418,Compatible,19,male
11,below,650,2,lime,1,2,2,330,Incompatible,19,male
11,below,650,1,red,0,1,2,414,Incompatible,19,male
11,below,50,2,lime,1,2,2,496,Incompatible,19,male
11,below,350,2,lime,1,2,2,389,Incompatible,19,male
11,below,950,2,lime,1,2,2,298,Compatible,19,male
11,below,650,2,lime,1,2,2,295,Incompatible,19,male
11,below,350,1,red,1,1,1,336,Incompatible,19,male
11,below,50,1,red,1,1,1,610,Compatible,19,male
11,below,950,1,red,1,1,1,511,Compatible,19,male
11,below,650,1,red,1,1,1,379,Incompatible,19,male
11,below,650,1,red,0,1,2,293,Incompatible,19,male
11,below,350,1,red,1,1,1,487,Incompatible,19,male
11,below,50,2,lime,1,2,2,492,Incompatible,19,male
11,below,950,1,red,1,1,1,341,Incompatible,19,male
11,below,50,2,lime,1,2,2,527,Compatible,19,male
11,below,950,1,red,1,1,1,623,Incompatible,19,male
11,below,350,2,lime,1,2,2,562,Compatible,19,male
11,below,350,1,red,1,1,1,305,Compatible,19,male
11,below,950,2,lime,1,2,2,449,Incompatible,19,male
11,below,50,2,lime,1,2,2,591,Incompatible,19,male
11,below,650,1,red,1,1,1,480,Compatible,19,male
11,below,350,1,red,1,1,1,513,Compatible,19,male
11,below,50,1,red,1,1,1,486,Compatible,19,male
11,below,650,2,lime,1,2,2,331,Incompatible,19,male
11,below,950,1,red,0,1,2,274,Compatible,19,male
11,below,950,2,lime,1,2,2,358,Compatible,19,male
11,below,650,1,red,1,1,1,392,Compatible,19,male
11,below,950,2,lime,0,2,1,517,Incompatible,19,male
11,below,650,2,lime,1,2,2,340,Compatible,19,male
11,below,650,2,lime,1,2,2,326,Compatible,19,male
11,below,350,2,lime,1,2,2,335,Compatible,19,male
11,below,50,1,red,1,1,1,328,Incompatible,19,male
11,below,50,2,lime,1,2,2,427,Compatible,19,male
11,below,50,1,red,1,1,1,395,Incompatible,19,male
11,below,350,2,lime,1,2,2,440,Incompatible,19,male
11,below,50,1,red,0,1,2,415,Incompatible,19,male
11,below,350,1,red,1,1,1,565,Incompatible,19,male
11,below,350,2,lime,1,2,2,690,Compatible,19,male
11,below,50,2,lime,1,2,2,431,Compatible,19,male
11,below,650,1,red,1,1,1,415,Incompatible,19,male
11,below,950,1,red,1,1,1,379,Incompatible,19,male
11,below,50,2,lime,1,2,2,597,Compatible,19,male
11,below,950,1,red,1,1,1,386,Incompatible,19,male
11,below,650,1,red,0,1,2,443,Compatible,19,male
11,below,50,1,red,1,1,1,635,Compatible,19,male
11,below,950,2,lime,0,2,1,422,Compatible,19,male
11,below,350,1,red,1,1,1,395,Compatible,19,male
11,below,350,2,lime,1,2,2,536,Incompatible,19,male
11,below,650,2,lime,1,2,2,331,Incompatible,19,male
11,below,50,1,red,1,1,1,478,Incompatible,19,male
11,below,650,2,lime,1,2,2,660,Compatible,19,male
11,below,50,2,lime,1,2,2,466,Incompatible,19,male
11,below,950,1,red,1,1,1,620,Compatible,19,male
11,below,650,1,red,1,1,1,1308,Compatible,19,male
11,below,350,2,lime,1,2,2,556,Compatible,19,male
11,below,350,1,red,1,1,1,594,Compatible,19,male
11,below,950,1,red,1,1,1,351,Compatible,19,male
11,below,950,2,lime,1,2,2,438,Incompatible,19,male
11,below,650,1,red,1,1,1,429,Incompatible,19,male
11,below,350,1,red,0,1,2,439,Incompatible,19,male
11,below,350,2,lime,1,2,2,404,Incompatible,19,male
11,below,650,2,lime,1,2,2,452,Incompatible,19,male
11,below,650,2,lime,1,2,2,819,Compatible,19,male
11,below,50,2,lime,1,2,2,450,Incompatible,19,male
11,below,50,1,red,1,1,1,496,Compatible,19,male
11,below,950,2,lime,1,2,2,665,Compatible,19,male
11,below,950,2,lime,1,2,2,387,Incompatible,19,male
11,below,650,2,lime,1,2,2,390,Compatible,19,male
11,below,350,2,lime,1,2,2,411,Incompatible,19,male
11,below,650,2,lime,1,2,2,307,Incompatible,19,male
11,below,350,1,red,0,1,2,435,Incompatible,19,male
11,below,650,2,lime,1,2,2,492,Incompatible,19,male
11,below,350,2,lime,1,2,2,597,Compatible,19,male
11,below,950,2,lime,1,2,2,593,Incompatible,19,male
11,below,50,2,lime,1,2,2,489,Compatible,19,male
11,below,650,2,lime,1,2,2,310,Compatible,19,male
11,below,50,1,red,1,1,1,483,Compatible,19,male
11,below,950,1,red,0,1,2,412,Incompatible,19,male
11,below,350,2,lime,1,2,2,385,Incompatible,19,male
11,below,650,1,red,1,1,1,578,Compatible,19,male
11,below,650,1,red,1,1,1,612,Compatible,19,male
11,below,50,2,lime,1,2,2,716,Incompatible,19,male
11,below,350,2,lime,1,2,2,803,Compatible,19,male
11,below,950,1,red,1,1,1,512,Compatible,19,male
11,below,950,2,lime,1,2,2,600,Incompatible,19,male
11,below,950,1,red,1,1,1,741,Incompatible,19,male
11,below,350,1,red,1,1,1,740,Incompatible,19,male
11,below,50,2,lime,1,2,2,734,Incompatible,19,male
11,below,650,1,red,1,1,1,481,Incompatible,19,male
11,below,50,2,lime,1,2,2,590,Compatible,19,male
11,below,350,1,red,1,1,1,523,Compatible,19,male
11,below,50,1,red,1,1,1,430,Compatible,19,male
11,below,350,1,red,1,1,1,450,Compatible,19,male
11,below,50,1,red,1,1,1,424,Incompatible,19,male
11,below,650,1,red,0,1,2,696,Incompatible,19,male
11,below,950,1,red,1,1,1,602,Compatible,19,male
11,below,950,2,lime,1,2,2,319,Compatible,19,male
11,below,950,2,lime,1,2,2,774,Compatible,19,male
11,below,50,1,red,1,1,1,496,Incompatible,19,male
12,below,350,2,red,1,2,2,328,Compatible,22,female
12,below,950,1,lime,1,1,1,288,Incompatible,22,female
12,below,950,2,red,1,2,2,312,Compatible,22,female
12,below,650,1,lime,1,1,1,373,Incompatible,22,female
12,below,950,1,lime,1,1,1,345,Incompatible,22,female
12,below,950,1,lime,1,1,1,336,Compatible,22,female
12,below,350,1,lime,1,1,1,559,Incompatible,22,female
12,below,650,2,red,1,2,2,386,Incompatible,22,female
12,below,950,2,red,1,2,2,711,Incompatible,22,female
12,below,50,1,lime,1,1,1,451,Incompatible,22,female
12,below,350,1,lime,1,1,1,333,Compatible,22,female
12,below,950,2,red,1,2,2,324,Incompatible,22,female
12,below,50,1,lime,1,1,1,375,Compatible,22,female
12,below,650,2,red,1,2,2,505,Compatible,22,female
12,below,650,2,red,1,2,2,333,Compatible,22,female
12,below,950,2,red,1,2,2,324,Compatible,22,female
12,below,350,2,red,1,2,2,396,Incompatible,22,female
12,below,350,1,lime,1,1,1,376,Compatible,22,female
12,below,50,2,red,1,2,2,394,Incompatible,22,female
12,below,650,1,lime,1,1,1,298,Compatible,22,female
12,below,50,2,red,1,2,2,446,Compatible,22,female
12,below,350,2,red,1,2,2,393,Incompatible,22,female
12,below,50,1,lime,1,1,1,354,Compatible,22,female
12,below,50,1,lime,0,1,2,316,Incompatible,22,female
12,below,350,2,red,1,2,2,325,Compatible,22,female
12,below,650,1,lime,1,1,1,353,Incompatible,22,female
12,below,350,1,lime,1,1,1,367,Incompatible,22,female
12,below,50,2,red,0,2,1,368,Compatible,22,female
12,below,50,2,red,1,2,2,428,Incompatible,22,female
12,below,950,1,lime,1,1,1,360,Compatible,22,female
12,below,650,2,red,1,2,2,370,Incompatible,22,female
12,below,650,1,lime,1,1,1,332,Compatible,22,female
12,below,650,2,red,1,2,2,306,Compatible,22,female
12,below,950,1,lime,1,1,1,298,Incompatible,22,female
12,below,50,1,lime,1,1,1,398,Compatible,22,female
12,below,50,2,red,1,2,2,470,Incompatible,22,female
12,below,350,2,red,1,2,2,456,Incompatible,22,female
12,below,350,1,lime,1,1,1,298,Compatible,22,female
12,below,650,2,red,1,2,2,359,Incompatible,22,female
12,below,650,1,lime,1,1,1,305,Compatible,22,female
12,below,50,1,lime,1,1,1,509,Incompatible,22,female
12,below,650,1,lime,1,1,1,290,Incompatible,22,female
12,below,650,1,lime,1,1,1,278,Compatible,22,female
12,below,650,2,red,1,2,2,388,Compatible,22,female
12,below,350,1,lime,1,1,1,345,Incompatible,22,female
12,below,350,1,lime,1,1,1,400,Incompatible,22,female
12,below,950,2,red,1,2,2,388,Compatible,22,female
12,below,50,2,red,1,2,2,365,Compatible,22,female
12,below,650,2,red,1,2,2,383,Incompatible,22,female
12,below,950,1,lime,1,1,1,300,Incompatible,22,female
12,below,950,1,lime,1,1,1,355,Compatible,22,female
12,below,950,1,lime,1,1,1,282,Compatible,22,female
12,below,350,2,red,1,2,2,314,Compatible,22,female
12,below,350,2,red,0,2,1,331,Incompatible,22,female
12,below,950,2,red,1,2,2,404,Incompatible,22,female
12,below,50,2,red,1,2,2,396,Compatible,22,female
12,below,50,2,red,1,2,2,357,Incompatible,22,female
12,below,350,2,red,1,2,2,307,Compatible,22,female
12,below,50,1,lime,1,1,1,439,Incompatible,22,female
12,below,350,1,lime,1,1,1,354,Compatible,22,female
12,below,950,2,red,1,2,2,552,Compatible,22,female
12,below,50,1,lime,1,1,1,458,Compatible,22,female
12,below,650,1,lime,1,1,1,416,Incompatible,22,female
12,below,950,2,red,1,2,2,388,Incompatible,22,female
12,below,350,1,lime,1,1,1,375,Incompatible,22,female
12,below,50,1,lime,1,1,1,407,Incompatible,22,female
12,below,950,2,red,1,2,2,347,Incompatible,22,female
12,below,50,2,red,1,2,2,390,Incompatible,22,female
12,below,650,1,lime,1,1,1,375,Compatible,22,female
12,below,650,2,red,1,2,2,265,Compatible,22,female
12,below,650,1,lime,1,1,1,383,Compatible,22,female
12,below,50,2,red,1,2,2,352,Compatible,22,female
12,below,950,2,red,1,2,2,230,Compatible,22,female
12,below,950,2,red,1,2,2,298,Compatible,22,female
12,below,50,2,red,1,2,2,326,Compatible,22,female
12,below,950,1,lime,1,1,1,246,Compatible,22,female
12,below,950,1,lime,1,1,1,345,Incompatible,22,female
12,below,950,2,red,1,2,2,368,Incompatible,22,female
12,below,350,1,lime,1,1,1,333,Incompatible,22,female
12,below,350,2,red,1,2,2,364,Compatible,22,female
12,below,50,1,lime,1,1,1,438,Compatible,22,female
12,below,50,1,lime,1,1,1,324,Compatible,22,female
12,below,350,1,lime,1,1,1,276,Compatible,22,female
12,below,650,1,lime,1,1,1,369,Incompatible,22,female
12,below,650,1,lime,1,1,1,307,Incompatible,22,female
12,below,50,1,lime,1,1,1,391,Incompatible,22,female
12,below,350,1,lime,1,1,1,268,Compatible,22,female
12,below,50,2,red,1,2,2,553,Incompatible,22,female
12,below,650,2,red,1,2,2,347,Incompatible,22,female
12,below,350,2,red,1,2,2,314,Compatible,22,female
12,below,350,2,red,0,2,1,322,Incompatible,22,female
12,below,950,1,lime,1,1,1,380,Incompatible,22,female
12,below,650,2,red,1,2,2,357,Incompatible,22,female
12,below,950,1,lime,1,1,1,443,Compatible,22,female
12,below,350,2,red,1,2,2,382,Incompatible,22,female
12,below,650,2,red,1,2,2,359,Compatible,22,female
12,below,50,1,lime,1,1,1,387,Compatible,22,female
12,below,650,2,red,1,2,2,321,Incompatible,22,female
12,below,650,1,lime,0,1,2,333,Compatible,22,female
12,below,350,2,red,1,2,2,479,Compatible,22,female
12,below,50,2,red,0,2,1,684,Incompatible,22,female
12,below,50,2,red,1,2,2,500,Incompatible,22,female
12,below,650,1,lime,1,1,1,392,Incompatible,22,female
12,below,350,1,lime,1,1,1,381,Incompatible,22,female
12,below,650,2,red,1,2,2,286,Compatible,22,female
12,below,950,1,lime,1,1,1,335,Incompatible,22,female
12,below,350,2,red,1,2,2,358,Compatible,22,female
12,below,950,1,lime,1,1,1,413,Incompatible,22,female
12,below,650,2,red,1,2,2,317,Compatible,22,female
12,below,950,2,red,1,2,2,309,Compatible,22,female
12,below,650,1,lime,1,1,1,313,Compatible,22,female
12,below,650,1,lime,1,1,1,380,Incompatible,22,female
12,below,950,2,red,1,2,2,346,Incompatible,22,female
12,below,950,2,red,1,2,2,409,Incompatible,22,female
12,below,650,2,red,1,2,2,401,Incompatible,22,female
12,below,350,2,red,1,2,2,541,Incompatible,22,female
12,below,350,1,lime,1,1,1,852,Incompatible,22,female
12,below,50,1,lime,1,1,1,490,Incompatible,22,female
12,below,50,2,red,1,2,2,575,Compatible,22,female
12,below,350,2,red,1,2,2,333,Incompatible,22,female
12,below,950,2,red,1,2,2,260,Compatible,22,female
12,below,50,2,red,1,2,2,354,Compatible,22,female
12,below,950,1,lime,1,1,1,408,Compatible,22,female
12,below,950,1,lime,1,1,1,364,Compatible,22,female
12,below,50,1,lime,1,1,1,462,Incompatible,22,female
12,below,350,1,lime,1,1,1,289,Compatible,22,female
12,below,50,1,lime,1,1,1,349,Compatible,22,female
12,below,350,1,lime,1,1,1,282,Compatible,22,female
12,below,950,1,lime,1,1,1,366,Incompatible,22,female
12,below,350,1,lime,1,1,1,379,Incompatible,22,female
12,below,350,2,red,1,2,2,337,Incompatible,22,female
12,below,50,2,red,1,2,2,379,Compatible,22,female
12,below,950,2,red,1,2,2,385,Incompatible,22,female
12,below,650,1,lime,1,1,1,306,Compatible,22,female
12,below,50,1,lime,0,1,2,462,Compatible,22,female
12,below,50,1,lime,1,1,1,342,Compatible,22,female
12,below,950,2,red,1,2,2,301,Compatible,22,female
12,below,350,2,red,1,2,2,285,Compatible,22,female
12,below,950,2,red,1,2,2,382,Incompatible,22,female
12,below,650,1,lime,1,1,1,351,Incompatible,22,female
12,below,350,2,red,1,2,2,294,Compatible,22,female
12,below,650,2,red,1,2,2,378,Incompatible,22,female
12,below,650,1,lime,1,1,1,363,Compatible,22,female
